# CoordinateSystem: PROJCS["CH1903+ / LV95",GEOGCS["CH1903+",DATUM["CH1903+",SPHEROID["Bessel 1841",6377397.155,299.1528128,AUTHORITY["EPSG","7004"]],TOWGS84[674.374,15.056,405.346,0,0,0,0],AUTHORITY["EPSG","6150"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.01745329251994328,AUTHORITY["EPSG","9102"]],AUTHORITY["EPSG","4150"]],PROJECTION["Oblique_Mercator",AUTHORITY["EPSG","9815"]],PARAMETER["latitude_of_center",46.95240555555561],PARAMETER["longitude_of_center",7.439583333333329],PARAMETER["azimuth",90],PARAMETER["recitified_grid_angle",90],PARAMETER["scale_factor",1],PARAMETER["false_easting",2600000],PARAMETER["false_northing",1200000],UNIT["metre",1,AUTHORITY["EPSG","9001"]],AUTHORITY["EPSG","2056"]]
#Label,X/Easting,Y/Northing,Z/Altitude,Yaw,Pitch,Roll,Error_(m),X_error,Y_error,Z_error,Error_(deg),Yaw_error,Pitch_error,Roll_error,X_est,Y_est,Z_est,Yaw_est,Pitch_est,Roll_est
DJI_0367.jpg,2507655.602764,1139135.363346,461.061456,124.747045,-0.777888,-1.804898,0.859664,0.746054,0.371211,-0.211255,1.010345,-0.032929,-0.508085,-0.872675,2507656.348798,1139135.734547,460.850201,124.714116,-1.285973,-2.677573
DJI_0368.jpg,2507650.403491,1139138.665986,461.004060,124.675264,-0.513725,-1.547200,1.337441,1.150331,0.674526,-0.102477,1.747852,0.030442,-0.770702,-1.568464,2507651.553791,1139139.340494,460.901583,124.705706,-1.284427,-3.115664
DJI_0369.jpg,2507645.208090,1139142.152033,460.937544,124.583531,-0.237891,-1.374838,5.320266,-3.783902,3.739361,-0.067063,7.809035,-0.896833,7.686721,-1.044529,2507641.424289,1139145.891294,460.870479,123.686698,7.448830,-2.419367
DJI_0370.jpg,2507640.305450,1139145.649035,460.839993,124.672460,-0.217647,-1.493089,1.149318,1.122946,0.239706,-0.049646,1.608657,-0.255405,-1.157568,-1.087465,2507641.428366,1139145.888735,460.790347,124.417055,-1.375215,-2.580554
DJI_0371.jpg,2507635.122093,1139148.899196,460.653496,124.714008,0.051937,-1.143440,0.649908,0.123683,0.636736,-0.040624,0.848252,-0.240445,0.334783,-0.741375,2507635.245773,1139149.535915,460.612872,124.473563,0.386720,-1.884815
DJI_0372.jpg,2507630.225717,1139152.178422,460.577750,124.796497,-0.052355,-1.131617,0.564039,0.038373,0.546698,-0.133374,0.735616,-0.247809,0.357625,-0.593150,2507630.264089,1139152.725106,460.444376,124.548688,0.305270,-1.724767
DJI_0373.jpg,2507625.284614,1139155.431235,460.398316,124.938747,-0.029495,-0.978218,0.452709,-0.140346,0.405904,-0.143147,0.593210,-0.150151,0.497821,-0.285530,2507625.144272,1139155.837128,460.255169,124.788596,0.468326,-1.263748
DJI_0374.jpg,2507620.874857,1139158.033440,460.372900,125.011505,-1.253315,-0.510788,4.754680,4.246169,-2.095850,-0.429464,7.235746,0.022562,-7.143725,-1.150087,2507625.120913,1139155.937646,459.943434,125.034067,-8.397040,-1.660875
DJI_0375.jpg,2507617.042434,1139160.537084,460.687597,124.764339,-3.317104,-0.544858,0.445764,0.438181,-0.040843,-0.070957,0.662831,-0.002603,-0.590451,-0.301173,2507617.480603,1139160.496242,460.616640,124.761736,-3.907555,-0.846031
DJI_0376.jpg,2507611.557053,1139164.292108,460.922813,124.885723,-2.476895,-0.589057,0.288119,0.253066,0.136077,0.021281,0.410776,-0.051065,-0.211883,-0.348189,2507611.810112,1139164.428182,460.944094,124.834658,-2.688778,-0.937246
DJI_0377.jpg,2507608.355217,1139165.304909,346.347590,119.699997,0.099998,-0.000000,,,,,,,,,,,,,,
DJI_0378.jpg,2507607.820971,1139158.799713,460.667104,124.861489,-2.830787,-0.226219,0.437172,0.360963,0.233517,0.079341,0.623182,-0.097719,-0.240012,-0.566745,2507608.181924,1139159.033224,460.746445,124.763770,-3.070799,-0.792964
DJI_0379.jpg,2507605.884668,1139156.081997,460.495704,124.860833,-2.862463,0.085502,0.369528,0.282977,0.205594,0.119188,0.509624,-0.082014,-0.157124,-0.477811,2507606.167638,1139156.287586,460.614892,124.778819,-3.019587,-0.392309
DJI_0380.jpg,2507608.616578,1139155.136878,460.282405,124.538072,-3.091567,-0.582520,0.451142,0.397312,0.201005,0.072585,0.651332,-0.062874,-0.311181,-0.568723,2507609.013880,1139155.337878,460.354990,124.475198,-3.402748,-1.151243
DJI_0381.jpg,2507614.194800,1139151.744604,460.047045,124.175813,-3.074262,-1.113443,0.705001,0.591335,0.383757,0.008890,1.034877,0.003481,-0.400231,-0.954345,2507614.786119,1139152.128351,460.055935,124.179294,-3.474493,-2.067788
DJI_0382.jpg,2507617.798189,1139149.702758,459.899033,124.251439,-0.526332,-1.528074,1.003060,0.655680,0.758412,0.032001,1.466322,0.079002,-0.149443,-1.456545,2507618.453852,1139150.461149,459.931033,124.330441,-0.675775,-2.984619
DJI_0383.jpg,2507622.364169,1139146.958919,459.984815,124.414385,0.338728,-1.859414,1.257751,0.729807,1.023121,0.050417,1.850590,-0.018119,-0.068013,-1.849251,2507623.093957,1139147.982012,460.035232,124.396266,0.270715,-3.708665
DJI_0384.jpg,2507627.517754,1139143.313975,460.150607,124.472086,-0.397504,-1.705328,1.450480,0.491377,1.358264,0.132514,2.101190,-0.150111,0.488512,-2.038093,2507628.009118,1139144.672202,460.283120,124.321975,0.091008,-3.743421
DJI_0385.jpg,2507632.552688,1139139.827289,460.157627,124.596471,-0.718912,-1.620066,1.666406,0.104135,1.646738,0.233067,2.408159,-0.304598,1.274572,-2.020375,2507632.656820,1139141.473983,460.390694,124.291873,0.555660,-3.640441
DJI_0386.jpg,2507637.256687,1139136.512371,460.217348,124.567446,-0.406232,-1.505656,1.441134,0.827169,1.133350,0.328903,1.996328,-0.310531,-0.006090,-1.972019,2507638.083834,1139137.645691,460.546251,124.256915,-0.412322,-3.477675
DJI_0387.jpg,2507642.035882,1139133.178905,460.301557,124.545122,-0.114280,-1.430999,1.824124,1.537568,0.953834,0.231330,2.528857,-0.350909,-0.970355,-2.308764,2507643.573409,1139134.132714,460.532887,124.194213,-1.084635,-3.739763
DJI_0388.jpg,2507647.060954,1139129.688356,460.431751,124.559243,0.372743,-1.407834,2.244132,1.979334,1.054962,0.073622,3.110381,-0.306011,-1.421931,-2.749353,2507649.040235,1139130.743290,460.505372,124.253232,-1.049188,-4.157187
DJI_0389.jpg,2507652.207837,1139126.382340,460.553957,124.528776,-0.370853,-1.669189,1.705633,1.147070,1.262281,-0.007844,2.271647,-0.335378,-0.247285,-2.233104,2507653.354876,1139127.644587,460.546113,124.193398,-0.618138,-3.902293
DJI_0390.jpg,2507657.464871,1139122.815180,460.651999,124.440070,-0.795840,-1.730069,1.785455,0.509929,1.711075,-0.006497,2.349595,-0.226464,0.846425,-2.180109,2507657.974787,1139124.526209,460.645502,124.213606,0.050585,-3.910178
DJI_0391.jpg,2507662.697357,1139119.241028,460.679271,124.378775,-0.687199,-1.741947,1.497335,0.354612,1.449198,0.126837,1.848990,-0.019353,0.693373,-1.713950,2507663.051959,1139120.690187,460.806108,124.359422,0.006174,-3.455897
DJI_0392.jpg,2507667.706145,1139115.848076,460.645296,124.346735,-0.571648,-1.816096,1.419538,0.656037,1.249612,0.152232,1.774668,0.243751,0.101544,-1.754913,2507668.362164,1139117.097654,460.797527,124.590486,-0.470104,-3.571009
DJI_0393.jpg,2507672.600329,1139112.645890,460.659808,124.331039,-0.333795,-1.973991,1.298058,0.758790,1.043079,0.145525,1.700362,0.371432,-0.232930,-1.642867,2507673.359099,1139113.688941,460.805333,124.702471,-0.566725,-3.616858
DJI_0394.jpg,2507677.778233,1139109.026463,460.711802,124.290771,-0.641185,-1.954963,1.127584,0.642891,0.916277,0.136280,1.533808,0.422350,-0.210673,-1.459385,2507678.421107,1139109.942715,460.848082,124.713121,-0.851858,-3.414348
DJI_0395.jpg,2507682.655359,1139105.690911,460.770428,124.394568,-0.467669,-1.975264,1.062503,0.522662,0.915268,0.134242,1.464801,0.400307,-0.073706,-1.407112,2507683.178007,1139106.606155,460.904669,124.794875,-0.541375,-3.382376
DJI_0396.jpg,2507687.556084,1139102.302590,460.861111,124.378327,-0.389854,-2.032404,0.925839,0.313088,0.858890,0.146500,1.307389,0.431763,0.133935,-1.226747,2507687.869164,1139103.161457,461.007611,124.810090,-0.255919,-3.259151
DJI_0397.jpg,2507692.496046,1139099.097781,460.961248,124.297137,-0.081753,-2.217328,0.664727,-0.107854,0.643078,0.129152,0.927746,0.425811,0.453375,-0.688367,2507692.388195,1139099.740841,461.090400,124.722948,0.371622,-2.905695
DJI_0398.jpg,2507697.681373,1139095.455712,461.034790,124.086750,-0.494005,-2.147472,0.402720,-0.024604,0.373636,0.148237,0.627463,0.332379,0.165235,-0.505896,2507697.656770,1139095.829338,461.183027,124.419129,-0.328770,-2.653368
DJI_0399.jpg,2507702.996317,1139091.940390,461.023741,123.920794,-0.873329,-2.197681,0.326104,-0.010428,0.277654,0.170715,0.554314,0.296005,0.101222,-0.457601,2507702.985889,1139092.218036,461.194456,124.216799,-0.772107,-2.655282
DJI_0400.jpg,2507704.304806,1139091.007402,460.927282,123.812231,-1.172410,-1.931084,0.309269,-0.016898,0.253156,0.176844,0.532137,0.287918,0.098335,-0.436581,2507704.287908,1139091.260551,461.104126,124.100149,-1.074075,-2.367665
#Total error,,,,,,,1.216643,0.877391,0.782057,0.314314,,,,,,,,,,
