Exposure_image,Variety,Lon_exposure,Lat_exposure,Z_exposure,Plot_label,Lon_plot,Lat_plot,Z_plot,Lon_diff,Lat_diff,Z_diff,Planar_dist,Azimuth_drone,Total_dist,Mean_centroid_angle,Planar_diff_from_mean_centroid_angle,Lateral_dist_from_ex_pos,Longitudinal_dist_from_ex_pos,Lateral_angle_from_ex_pos,Longitudinal_angle_from_ex_pos,Azimuth_sun,Elevation_sun,Azimuth_diff,Elevation_diff,AngleSunPlotDrone,Longitudinal_dist_sun_direction,Lateral_dist_sun_direction,Longitudinal_angle_from_sun_direction,Lateral_angle_from_sun_direction,Temp_by_img_plot,Central_Temp,Central_4pixel_temp,TimeStamp,Sensor_x,Sensor_y
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_018,2507710.977134942,1139132.097138917,422.61451416015626,-2.3051300579681993,5.954766917042434,38.484088303922874,6.385364016283765,338.83824653189333,39.01022848183006,124.71085686603028,145.87261033413694,3.5824,-5.2858,5.3182133371221045,-7.82065674610011,187.71,66.52,208.87175346810668,57.09918560174455,74.83587070615008,-5.5917,-3.0832,-8.267165843865945,-4.580538234098428,20917.0,21,22294,2021-07-01 13:52:19,238.1,-354.3
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_019,2507710.1479305816,1139130.9462772734,422.54701538085936,-3.1343344184570014,4.803905273322016,38.55158708321977,5.735987981313705,326.8773401883251,38.9759724029671,124.71085686603028,157.83351667770518,2.1642,-5.312,3.2130846420800063,-7.8453495199384715,187.71,66.52,220.83265981167492,58.05719800740174,73.0246361303777,-4.34,-3.7505,-6.423111013883904,-5.556547263603099,20938.0,21,22294,2021-07-01 13:52:19,265.5,-354.8
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_020,2507709.171444082,1139129.7341238046,422.56073608398435,-4.1108209178783,3.591751804575324,38.53786638009478,5.458894544185287,311.1447203645244,38.9225728180265,124.71085686603028,173.56613650150587,0.6117,-5.4245,0.9093623679168356,-8.012182339782155,187.71,66.52,236.5652796354756,58.457681566426956,71.11840490033484,-3.0078,-4.5555,-4.462769006873644,-6.741558837918585,21064.0,21,22294,2021-07-01 13:52:19,295.2,-357.3
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_021,2507708.3633471415,1139128.530516366,422.61105690002444,-4.918917858507484,2.388144365977496,38.4875455640547,5.467996562864127,295.8966649838169,38.87402924777261,124.71085686603028,188.81419188221338,-0.8379,-5.4034,-1.2471710113565444,-7.991719890087885,187.71,66.52,251.81333501618312,58.433996918877845,69.25550828730853,-1.7066,-5.1948,-2.538924382232591,-7.686958457991111,20811.0,21,22294,2021-07-01 13:52:19,323.0,-357.2
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_022,2507707.5613415055,1139127.2940431898,422.5422713668258,-5.7209234945476055,1.151671189814806,38.55633109725335,5.835692945993324,281.3820086846718,38.99546101587904,124.71085686603028,203.32884818135847,-2.311,-5.3586,-3.4301064885814276,-7.912344051726873,187.71,66.52,266.3279913153282,57.91332290470698,67.34685693389643,-0.3737,-5.8237,-0.5553111969587151,-8.589253568456488,21148.0,21,22294,2021-07-01 13:52:19,351.3,-356.5
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_023,2507706.7536461004,1139126.1188390837,422.4830078125,-6.528618899639696,-0.023532916326075792,38.61559465157916,6.528661312618648,269.79347378576506,39.16360004940751,124.71085686603028,214.9173830802652,-3.737,-5.3534,-5.52755039624671,-7.892784526580402,187.71,66.52,277.916526214235,56.92386248968194,65.54913936111365,0.8992,-6.4664,1.333944391939631,-9.506300937834366,21232.0,21,22294,2021-07-01 13:52:19,378.5,-356.6
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_024,2507705.863195426,1139124.8093157648,422.4175720214844,-7.419069574214518,-1.3330562352202833,38.68103044259476,7.537879826137803,259.8138028713911,39.40865067944141,124.71085686603028,224.89705399463918,-5.3205,-5.3397,-7.831778020731787,-7.859687827762668,187.71,66.52,287.89619712860895,55.492813472517454,63.57773549473896,2.3163,-7.1732,3.4268974064880093,-10.505863772884027,21547.0,21,22294,2021-07-01 13:52:19,408.6,-356.3
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_025,2507705.059560891,1139123.6122011668,422.45672607421875,-8.222704109270126,-2.5301708332262933,38.641876389860386,8.603175420385012,252.89658338130508,39.5879936122452,124.71085686603028,231.81427348472522,-6.7622,-5.3186,-9.926060825941725,-7.836850172624963,187.71,66.52,294.81341661869493,53.968457223944256,61.79966279716313,3.6104,-7.8089,5.337781134241592,-11.424691204030374,21401.0,21,22294,2021-07-01 13:52:19,436.2,-356.2
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_026,2507704.2555248197,1139122.386683236,422.3452079409645,-9.026740180328488,-3.7556887639220804,38.75339452311465,9.776872525230518,247.40963317132693,39.967647209196336,124.71085686603028,237.30122369470337,-8.2275,-5.2817,-11.986153151948766,-7.7610237434279306,187.71,66.52,300.3003668286731,52.3606416862077,60.03149568360447,4.9328,-8.4413,7.253994500128511,-12.288275933774676,21505.0,21,22294,2021-07-01 13:52:19,463.8,-355.7
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_027,2507703.414160605,1139121.1485811616,422.35625745104505,-9.86810439499095,-4.993790838401765,38.74234501303408,11.05972112162622,243.15813965033053,40.29003261846672,124.71085686603028,241.55271721569977,-9.7243,-5.2683,-14.0901164190451,-7.7437537660787035,187.71,66.52,304.5518603496695,50.58762185855321,58.26995588193166,6.2725,-9.1089,9.196554804515845,-13.230786176074957,21127.0,21,22294,2021-07-01 13:52:19,492.3,-355.7
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_028,2507702.567106622,1139119.9717481567,422.33936767578126,-10.715158378239721,-6.170623843325302,38.759234788297874,12.364918830569637,240.06330697591628,40.68377439546355,124.71085686603028,244.64754989011402,-11.1741,-5.2945,-16.082015745061486,-7.778444359642986,187.71,66.52,307.64669302408373,48.82634716249815,56.64351146831895,7.5524,-9.7904,11.026161517771179,-14.176109722993688,21127.0,21,22294,2021-07-01 13:52:19,519.8,-356.6
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_029,2507701.727772843,1139118.7226908354,422.3080810546875,-11.55449215695262,-7.419681164668873,38.79052140939166,13.731640746481158,237.2935778277787,41.14927106040755,124.71085686603028,247.4172790382516,-12.6788,-5.2732,-18.100137817571614,-7.741359160131767,187.71,66.52,310.4164221722213,47.026304473250775,54.968367954439486,8.9027,-10.4546,12.925939324610637,-15.083633942888897,20874.0,21,22294,2021-07-01 13:52:19,548.4,-356.4
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_030,2507700.8839766574,1139117.467140674,422.2905700683594,-12.398288342636079,-8.6752313261386,38.80803239571975,15.131992346983333,235.01905532059635,41.65381820213359,124.71085686603028,249.69180154543392,-14.1914,-5.2519,-20.086557872282203,-7.707029154275337,187.71,66.52,312.69094467940363,45.21824069855351,53.33520564303932,10.2601,-11.1223,14.809074224584489,-15.992190601973194,20917.0,21,22294,2021-07-01 13:52:19,577.3,-356.5
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_031,2507700.0868349625,1139116.2655636708,422.379541015625,-13.19543003756553,-9.876808329252526,38.71906144845411,16.482436611407874,233.18506536158225,42.08130744283314,124.71085686603028,251.52579150444802,-15.633,-5.2229,-21.986620742486174,-7.682382649858391,187.71,66.52,314.5249346384178,43.46088107316419,51.79277070192504,11.5578,-11.7511,16.620581924434365,-16.88286069772818,20959.0,21,22294,2021-07-01 13:52:19,605.8,-356.3
DJI_0034.jpg,Variety_45,2507713.282265,1139126.142372,461.09860246407914,Fill_010,2507717.6090499065,1139141.9552782713,422.4730751731179,4.3267849064432085,15.812906271312386,38.62552729096126,16.39417800232556,15.302910096861822,41.96070102937662,124.71085686603028,109.40794676916846,15.4626,-5.4477,21.817250441466413,-8.027979642363311,187.71,66.52,172.40708990313817,43.52174157605718,89.33822191070293,-16.2504,2.1662,-22.81729767641618,3.209904175867825,21190.0,21,22294,2021-07-01 13:52:19,8.2,-356.3
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_011,2507716.7741785324,1139140.7127137906,422.4449216669256,-1.6671284674666822,17.651349790627137,38.629708110972956,17.72990317960339,354.60455351815745,42.504162331436206,124.71085686603028,130.10630334787282,13.5607,-11.4217,19.343281777363014,-16.47144162459675,187.73,66.52,193.12544648184254,41.866264936450094,90.60098135074608,-17.2667,-4.0262,-24.0836796488656,-5.950196808402788,20769.0,21,22341,2021-07-01 13:52:21,43.7,-464.2
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_012,2507715.972574433,1139139.5046439467,422.52594965154475,-2.468732567038387,16.443279946688563,38.548680126353815,16.62757035446629,351.4615991679655,41.981863171811135,124.71085686603028,133.24925769806475,12.1112,-11.3928,17.441642869923225,-16.464686037251454,187.73,66.52,196.26840083203447,43.187552798160446,89.01900969981563,-15.9618,-4.658,-22.49291277346232,-6.88988797402858,20621.0,21,22341,2021-07-01 13:52:21,71.9,-463.9
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_013,2507715.1502872035,1139138.2247513225,422.5666143243963,-3.2910197963938117,15.16338732256554,38.50801545350225,15.516414740345056,347.7545984102392,41.516579586492504,124.71085686603028,136.95625845579104,10.5908,-11.3399,15.377766969034111,-16.40872839874478,187.73,66.52,199.97540158976076,44.57352913596676,87.2840423889694,-14.5829,-5.3007,-20.741565653399572,-7.837615892360098,20684.0,21,22341,2021-07-01 13:52:21,101.5,-462.7
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_014,2507714.2849820624,1139136.9935436249,422.55294348976827,-4.156324937473983,13.93217962491326,38.5216862881303,14.538936208908694,343.38881443477044,41.17403284313843,124.71085686603028,141.32204243125983,9.086,-11.3501,13.27162541703881,-16.417178485281394,187.73,66.52,204.34118556522955,45.84238442761731,85.54470773468373,-13.2465,-5.9925,-18.976619987735358,-8.842159736837736,20600.0,21,22341,2021-07-01 13:52:21,130.9,-462.5
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_015,2507713.493931672,1139135.7591008833,422.5566242418791,-4.94737532781437,12.69773688330315,38.51800553601947,13.62751057940751,338.712791336898,40.857628358296694,124.71085686603028,145.99806552913225,7.6208,-11.2975,11.19145368656426,-16.346644428468778,187.73,66.52,209.01720866310197,47.03643185717348,83.79447773188694,-11.9169,-6.6103,-17.191292384032298,-9.738001785639302,20218.0,21,22341,2021-07-01 13:52:21,159.1,-461.8
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_016,2507712.6030567056,1139134.5741461392,422.5137205857497,-5.838250294327736,11.51278213923797,38.56090919214887,12.908497940689099,333.10996490366483,40.664149281768154,124.71085686603028,151.60089196236544,6.1394,-11.355,9.046308135301329,-16.408077256024672,187.73,66.52,214.62003509633516,48.01171802794711,82.05531731890329,-10.6229,-7.3337,-15.402010838442143,-10.768187800945379,20388.0,21,22341,2021-07-01 13:52:21,187.7,-462.8
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_017,2507711.792126259,1139133.3246872819,422.6596313476563,-6.649180741049349,10.263323281891644,38.41499843024229,12.22895781805468,327.062474600512,40.31450748441904,124.71085686603028,157.64838226551825,4.6505,-11.3102,6.902608289985458,-16.405560396561203,187.73,66.52,220.66752539948797,48.861744769086144,80.2922061785101,-9.2757,-7.9692,-13.574823352689824,-11.719786672041758,20154.0,21,22341,2021-07-01 13:52:21,216.0,-462.8
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_018,2507710.977134942,1139132.097138917,422.61451416015626,-7.4641720578074455,9.035774917108938,38.460115617742304,11.720029558888001,320.4409491803194,40.20621327843887,124.71085686603028,164.26990768571085,3.1774,-11.2811,4.722791609165638,-16.347439165079315,187.73,66.52,227.28905081968057,49.5723413890808,78.47624097704045,-7.9497,-8.6117,-11.678561020519075,-12.62106203626956,20154.0,21,22341,2021-07-01 13:52:21,244.4,-462.2
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_019,2507710.1479305816,1139130.9462772734,422.54701538085936,-8.293376418296248,7.88491327338852,38.5276143970392,11.443423864578763,313.5537257702895,40.19115600317256,124.71085686603028,171.1571310957408,1.7591,-11.3074,2.6142043206658085,-16.35634113774651,187.73,66.52,234.17627422971051,49.977593283175565,76.75658156117493,-6.6978,-9.2786,-9.861974933880429,-13.540682733431217,20069.0,21,22341,2021-07-01 13:52:21,271.7,-462.5
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_020,2507709.171444082,1139129.7341238046,422.56073608398435,-9.269862917717546,6.672759804641828,38.51389369391421,11.42173725506407,305.747611877681,40.171832039251626,124.71085686603028,178.9632449883493,0.2067,-11.4199,0.3074974453178643,-16.51581565407641,187.73,66.52,241.982388122319,50.001672043695564,74.96044873871925,-5.3653,-10.0831,-7.930729682871749,-14.671002300530882,20261.0,21,22341,2021-07-01 13:52:21,301.3,-464.9
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_021,2507708.3633471415,1139128.530516366,422.61105690002444,-10.07795985834673,5.469152366044,38.46357287787413,11.466337798506231,298.4879968181717,40.13630950948265,124.71085686603028,186.22286004785855,-1.2429,-11.3988,-1.850794096986989,-16.50735456856809,187.73,66.52,249.24200318182827,49.920206965118794,73.20460936837338,-4.0639,-10.722,-6.031255886173571,-15.576197695776385,19920.0,21,22341,2021-07-01 13:52:21,329.1,-465.0
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_022,2507707.5613415055,1139127.2940431898,422.5422713668258,-10.879965494386852,4.23267918988131,38.53235841107278,11.67429750706666,291.2577395072049,40.262040025349854,124.71085686603028,193.45311735882535,-2.716,-11.354,-4.031894081065778,-16.418212199797075,187.73,66.52,256.47226049279504,49.66456304062036,71.39135028728704,-2.7308,-11.3504,-4.053791587891106,-16.413286694644267,20239.0,21,22341,2021-07-01 13:52:21,357.2,-464.1
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_023,2507706.7536461004,1139126.1188390837,422.4830078125,-11.687660899478942,3.057475083740428,38.59162196539859,12.080959034319356,284.6599731867234,40.43838346310516,124.71085686603028,200.05088367930688,-4.142,-11.3487,-6.126047231107987,-16.387112032998147,187.73,66.52,263.0700268132766,49.137471220751394,69.68556689570067,-1.4576,-11.9927,-2.1630251628387134,-17.26311074903002,20282.0,21,22341,2021-07-01 13:52:21,384.3,-464.1
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_024,2507705.863195426,1139124.8093157648,422.4175720214844,-12.578111574053764,1.7479517648462206,38.65705775641419,12.69898524062353,277.9115951067919,40.689462278633236,124.71085686603028,206.7992617592384,-5.7255,-11.335,-8.424834829417273,-16.342161632695873,187.73,66.52,269.81840489320814,48.33445850161282,67.81363262784802,-0.0402,-12.6989,-0.059582638716711586,-18.185427464368573,20536.0,21,22341,2021-07-01 13:52:21,414.3,-463.6
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_025,2507705.059560891,1139123.6122011668,422.45672607421875,-13.381746109109372,0.5508371668402106,38.617903703679815,13.393078455420037,272.3571540699235,40.87440564680694,124.71085686603028,212.35370279610675,-7.1672,-11.3139,-10.514048617839721,-16.329018937379846,187.73,66.52,275.37284593007644,47.392938330149676,66.13554997936085,1.2541,-13.3342,1.860002406065481,-19.049048199401444,20367.0,21,22341,2021-07-01 13:52:21,441.9,-463.6
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_026,2507704.2555248197,1139122.386683236,422.3452079409645,-14.185782180167735,-0.6746807638555765,38.72942183693408,14.201817144164377,267.277044539082,41.25117848037153,124.71085686603028,217.43381232694827,-8.6325,-11.277,-12.56540264934049,-16.23418567804464,187.73,66.52,280.452955460918,46.382354523996085,64.44598032431412,2.5766,-13.9661,3.80617819291868,-19.829657950543346,20452.0,21,22341,2021-07-01 13:52:21,469.4,-462.8
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_027,2507703.414160605,1139121.1485811616,422.35625745104505,-15.027146394830197,-1.9127828383352607,38.71837232685351,15.148394864086692,262.74591640456526,41.57626994571716,124.71085686603028,221.964940461465,-10.1294,-11.2637,-14.660984446602027,-16.220430416146655,187.73,66.52,284.98408359543475,45.15229419684097,62.7776531992784,3.9166,-14.6333,5.776170084742518,-20.703685587843058,20069.0,21,22341,2021-07-01 13:52:21,498.0,-463.0
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_028,2507702.567106622,1139119.9717481567,422.33936767578126,-15.874200378078967,-3.089615843258798,38.735262102117304,16.172073574601317,258.9861449442926,41.975665495880385,124.71085686603028,225.72471192173765,-11.5791,-11.2898,-16.642939887644303,-16.249319277992154,187.73,66.52,288.7438550557074,43.85933566297827,61.234687185169165,5.1967,-15.3144,7.641142426645226,-21.57189456709229,20006.0,21,22341,2021-07-01 13:52:21,525.6,-464.0
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_029,2507701.727772843,1139118.7226908354,422.3080810546875,-16.713534156791866,-4.338673164602369,38.76654872321109,17.267492835947237,255.44776786519228,42.438327120052556,124.71085686603028,229.26308900083802,-13.0838,-11.2685,-18.649657911582533,-16.207872588509826,187.73,66.52,292.2822321348077,42.510733279203265,59.63807914569651,6.5473,-15.9781,9.586247322757771,-22.399597808478827,19750.0,21,22341,2021-07-01 13:52:21,554.2,-463.9
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_030,2507700.8839766574,1139117.467140674,422.2905700683594,-17.557330342475325,-5.594223326072097,38.78405970953918,18.42702318272742,252.3267645476258,42.9390087325019,124.71085686603028,232.3840923184045,-14.5964,-11.2472,-20.62385294282283,-16.1719173874228,187.73,66.52,295.4032354523742,41.106743796299995,58.08038955046042,7.9049,-16.6453,11.520133745198198,-23.2279886286209,19686.0,21,22341,2021-07-01 13:52:21,583.4,-464.3
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_031,2507700.0868349625,1139116.2655636708,422.379541015625,-18.354472037404776,-6.795800329186022,38.69508876227354,19.57216252451524,249.68277155192132,43.36334212449805,124.71085686603028,235.02808531410898,-16.0381,-11.2183,-22.512725144508956,-16.16768480088863,187.73,66.52,298.04722844807867,39.689493605418896,56.61998199956698,9.2028,-17.2736,13.378040941816947,-24.05612319936852,19664.0,21,22341,2021-07-01 13:52:21,612.1,-464.8
DJI_0035.jpg,Variety_45,2507718.441307,1139123.061364,461.07462977789856,Fill_010,2507717.6090499065,1139141.9552782713,422.4730751731179,-0.8322570933960378,18.89391427137889,38.60155460478069,18.91223541424236,357.47781148039724,42.98549367251222,124.71085686603028,127.23304538563303,15.0576,-11.443,21.3096404002199,-16.511869008682556,187.73,66.52,190.25218851960275,40.41816987067018,92.25234255596739,-18.6103,-3.366,-25.739306711152,-4.983504174232967,20218.0,21,22341,2021-07-01 13:52:21,13.4,-465.8
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_016,2507712.6030567056,1139134.5741461392,422.5137205857497,2.6091037057340145,15.748721139272675,38.482559371840466,15.963384342608837,9.4067981195752,41.66217727720283,124.71085686603028,115.30405874645508,14.4317,-6.8231,20.55701145509711,-10.054265121523207,187.86,66.52,178.4532018804248,43.990286198372,89.0423755070235,-15.9576,0.4309,-22.522365621974924,0.641530086748588,22237.0,24,24491,2021-07-01 13:52:35,33.6,-380.7
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_017,2507711.792126259,1139133.3246872819,422.6596313476563,1.798173259012401,14.499262281926349,38.33664860993389,14.610339961462888,7.06962541286255,41.02634105585173,124.71085686603028,117.64123145316773,12.9429,-6.7782,18.655282562269146,-10.026689204933918,187.86,66.52,180.79037458713748,45.65783892703352,87.3803786063539,-14.6089,-0.2015,-20.860281896771856,-0.30114769225684646,22195.0,24,24491,2021-07-01 13:52:35,62.0,-379.7
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_018,2507710.977134942,1139132.097138917,422.61451416015626,0.9831819422543049,13.271713917143643,38.3817657974339,13.308081643500659,4.2367899043260735,40.62345360452685,124.71085686603028,120.47406696170421,11.4697,-6.7492,16.637828893586637,-9.97315479492837,187.86,66.52,183.62321009567393,47.397071635378985,85.60841725659455,-13.2815,-0.841,-19.08749855830239,-1.2552325376269873,22174.0,24,24491,2021-07-01 13:52:35,91.1,-379.3
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_019,2507710.1479305816,1139130.9462772734,422.54701538085936,0.1539775817655027,12.120852273423225,38.4492645767308,12.121830263200161,0.7278193681269016,40.31482004699117,124.71085686603028,123.98303749790338,10.0515,-6.7755,14.650528206887087,-9.994012679778033,187.86,66.52,187.1321806318731,49.021594381442604,83.895458462387,-12.028,-1.505,-17.37113520069346,-2.2415552241117904,22382.0,24,24491,2021-07-01 13:52:35,119.0,-379.3
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_020,2507709.171444082,1139129.7341238046,422.56073608398435,-0.8225089176557958,10.908698804676533,38.43554387360581,10.93966318177916,355.6880936480215,39.962072811487786,124.71085686603028,129.02276321800878,8.499,-6.8879,12.468801255609556,-10.159931268341492,187.86,66.52,192.17190635197852,50.63239562758274,82.0812107081853,-10.6937,-2.3066,-15.547856278828856,-3.4343245666233626,22424.0,24,24491,2021-07-01 13:52:35,148.8,-381.8
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_021,2507708.3633471415,1139128.530516366,422.61105690002444,-1.63060585828498,9.705091366078705,38.385223057565725,9.841121576782227,350.4625000778527,39.6266706028665,124.71085686603028,134.24835678817755,7.0494,-6.8668,10.406343762807259,-10.14245697705502,187.86,66.52,197.3974999221473,52.14034676462089,80.29448070394277,-9.3909,-2.9425,-13.747318060067112,-4.383555509773419,22258.0,24,24491,2021-07-01 13:52:35,176.5,-381.9
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_022,2507707.5613415055,1139127.2940431898,422.5422713668258,-2.4326114943251014,8.468618189916015,38.454008590764374,8.811077841495841,343.97328219864374,39.45054967205754,124.71085686603028,140.73757466738653,5.5763,-6.822,8.251071281014955,-10.059988634627048,187.86,66.52,203.88671780135627,53.6144304341464,78.40112621495453,-8.0564,-3.5679,-11.832745560107718,-5.300929907885204,22631.0,24,24491,2021-07-01 13:52:35,205.0,-380.5
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_023,2507706.7536461004,1139126.1188390837,422.4830078125,-3.2403068994171917,7.293414083775133,38.513272145090184,7.980819368950792,336.04545222731645,39.331483688282084,124.71085686603028,148.66540463871382,4.1503,-6.8168,6.150621113832663,-10.037323167282599,187.86,66.52,211.81454777268357,54.812719092755884,76.58565793020215,-6.7818,-4.2073,-9.986827880061517,-6.234432681702948,22631.0,24,24491,2021-07-01 13:52:35,232.5,-380.3
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_024,2507705.863195426,1139124.8093157648,422.4175720214844,-4.130757573992014,5.983890764880925,38.578707936105786,7.271183316429288,325.3821770028478,39.25795222423695,124.71085686603028,159.32867986318246,2.5668,-6.8031,3.8065134399090215,-10.000911629995079,187.86,66.52,222.4778229971522,55.84630015844258,74.5592034511687,-5.3628,-4.9103,-7.913932262780316,-7.253607668469093,22859.0,24,24491,2021-07-01 13:52:35,263.0,-380.2
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_025,2507705.059560891,1139123.6122011668,422.45672607421875,-4.9343921090476215,4.786776166874915,38.53955388337141,6.874696470215477,314.130030439855,39.14790754416999,124.71085686603028,170.5808264261753,1.1251,-6.782,1.6721827658989543,-9.98044281584927,187.86,66.52,233.72996956014504,56.405942176521336,72.72543138358294,-4.067,-5.5426,-6.024010581484556,-8.183928282718233,22756.0,24,24491,2021-07-01 13:52:35,290.5,-380.0
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_026,2507704.2555248197,1139122.386683236,422.3452079409645,-5.738428180105984,3.5612582361791283,38.651072016625676,6.753674422341379,301.823663994805,39.23668546446517,124.71085686603028,182.8871928712253,-0.3402,-6.7451,-0.5042944434360327,-9.89914845974452,187.86,66.52,246.03633600519504,56.608517062926644,70.83070362469269,-2.7431,-6.1715,-4.0595243855426695,-9.071960775569634,22921.0,24,24491,2021-07-01 13:52:35,318.6,-379.2
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_027,2507703.414160605,1139121.1485811616,422.35625745104505,-6.579792394768447,2.323156161699444,38.64002250654511,6.9778737814534,289.4468214741669,39.26502338998676,124.71085686603028,195.2640353918634,-1.837,-6.7317,-2.7218710287607513,-9.882639991580461,187.86,66.52,258.41317852583313,56.28346967027889,68.93981136882385,-1.4015,-6.8357,-2.077246448461641,-10.032241084668163,22528.0,24,24491,2021-07-01 13:52:35,347.2,-379.2
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_028,2507702.567106622,1139119.9717481567,422.33936767578126,-7.426846378017217,1.1463231567759067,38.6569122818089,7.514792339275127,278.7742811742853,39.38056590586143,124.71085686603028,205.93657569174496,-3.2868,-6.7579,-4.859879198525894,-9.916092576725855,187.86,66.52,269.0857188257147,55.51907198852379,67.15032724880854,-0.1199,-7.5138,-0.17771057047099817,-10.999510755955649,22528.0,24,24491,2021-07-01 13:52:35,374.9,-379.8
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_029,2507701.727772843,1139118.7226908354,422.3080810546875,-8.266180156730115,-0.10273416456766427,38.688198902902684,8.266818535088824,269.28795031167533,39.561559916700055,124.71085686603028,215.42290655435494,-4.7915,-6.7366,-7.060081974274383,-9.877619169539926,187.86,66.52,278.5720496883247,54.45853564557838,65.27896898569115,1.2322,-8.1745,1.8242255799507483,-11.930650331720859,22486.0,24,24491,2021-07-01 13:52:35,403.6,-379.5
DJI_0042.jpg,Variety_45,2507709.993953,1139118.825425,460.99627995759016,Fill_030,2507700.8839766574,1139117.467140674,422.2905700683594,-9.109976342413574,-1.358284326037392,38.705709889230775,9.21067887127186,261.5197534147766,39.78653771439519,124.71085686603028,223.1911034512537,-6.3041,-6.7153,-9.250684765389666,-9.842632324089069,187.86,66.52,286.34024658522344,53.134459683686806,63.42662592770135,2.5913,-8.8386,3.8301668315015625,-12.86315662704564,22403.0,24,24491,2021-07-01 13:52:35,432.5,-379.3
